Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Phora Durbar Kathmandu,O3,2020-01-04 05:00 AM,2020,01,04,05,-999.0,-999,N/A,-2.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-04 06:00 AM,2020,01,04,06,-999.0,-999,N/A,-1.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-04 08:00 AM,2020,01,04,08,0.0,0,Good,-3.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-04 09:00 AM,2020,01,04,09,0.0,0,Good,-1.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-04 10:00 AM,2020,01,04,10,4.0,4,Good,6.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-04 11:00 AM,2020,01,04,11,4.0,4,Good,12.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-04 12:00 PM,2020,01,04,12,9.0,8,Good,19.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-04 01:00 PM,2020,01,04,13,14.0,13,Good,30.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-04 02:00 PM,2020,01,04,14,14.0,13,Good,15.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-04 03:00 PM,2020,01,04,15,15.0,14,Good,9.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-04 04:00 PM,2020,01,04,16,14.0,13,Good,8.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-04 05:00 PM,2020,01,04,17,10.0,9,Good,3.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-04 06:00 PM,2020,01,04,18,7.0,6,Good,0.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-04 07:00 PM,2020,01,04,19,5.0,5,Good,0.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-04 08:00 PM,2020,01,04,20,2.0,2,Good,2.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-04 09:00 PM,2020,01,04,21,0.0,0,Good,-1.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-04 10:00 PM,2020,01,04,22,0.0,0,Good,-1.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-04 11:00 PM,2020,01,04,23,0.0,0,Good,-1.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-05 12:00 AM,2020,01,05,00,0.0,0,Good,-1.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-05 01:00 AM,2020,01,05,01,2.0,2,Good,0.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-05 02:00 AM,2020,01,05,02,1.0,1,Good,0.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-05 03:00 AM,2020,01,05,03,0.0,0,Good,0.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-05 04:00 AM,2020,01,05,04,0.0,0,Good,2.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-05 05:00 AM,2020,01,05,05,1.0,1,Good,2.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-05 06:00 AM,2020,01,05,06,3.0,3,Good,0.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-05 07:00 AM,2020,01,05,07,2.0,2,Good,-1.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-05 08:00 AM,2020,01,05,08,4.0,4,Good,-1.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-05 09:00 AM,2020,01,05,09,6.0,6,Good,5.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-05 10:00 AM,2020,01,05,10,8.0,7,Good,7.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-05 11:00 AM,2020,01,05,11,12.0,11,Good,17.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-05 12:00 PM,2020,01,05,12,15.0,14,Good,24.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-05 01:00 PM,2020,01,05,13,16.0,15,Good,22.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-05 02:00 PM,2020,01,05,14,19.0,18,Good,23.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-05 03:00 PM,2020,01,05,15,20.0,19,Good,23.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-05 04:00 PM,2020,01,05,16,20.0,19,Good,22.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-05 05:00 PM,2020,01,05,17,19.0,18,Good,20.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-05 06:00 PM,2020,01,05,18,15.0,14,Good,11.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-05 07:00 PM,2020,01,05,19,14.0,13,Good,7.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-05 08:00 PM,2020,01,05,20,12.0,11,Good,10.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-05 09:00 PM,2020,01,05,21,7.0,6,Good,4.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-05 10:00 PM,2020,01,05,22,4.0,4,Good,1.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-05 11:00 PM,2020,01,05,23,4.0,4,Good,-1.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-06 12:00 AM,2020,01,06,00,3.0,3,Good,-1.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-06 01:00 AM,2020,01,06,01,0.0,0,Good,-1.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-06 02:00 AM,2020,01,06,02,0.0,0,Good,-1.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-06 03:00 AM,2020,01,06,03,1.0,1,Good,-1.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-06 04:00 AM,2020,01,06,04,1.0,1,Good,0.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-06 05:00 AM,2020,01,06,05,2.0,2,Good,0.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-06 06:00 AM,2020,01,06,06,2.0,2,Good,0.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-06 07:00 AM,2020,01,06,07,1.0,1,Good,0.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-06 08:00 AM,2020,01,06,08,3.0,3,Good,1.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-06 09:00 AM,2020,01,06,09,6.0,6,Good,3.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-06 10:00 AM,2020,01,06,10,8.0,7,Good,6.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-06 11:00 AM,2020,01,06,11,11.0,10,Good,14.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-06 12:00 PM,2020,01,06,12,13.0,12,Good,22.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-06 01:00 PM,2020,01,06,13,21.0,19,Good,37.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-06 02:00 PM,2020,01,06,14,26.0,24,Good,41.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-06 03:00 PM,2020,01,06,15,27.0,25,Good,29.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-06 04:00 PM,2020,01,06,16,28.0,26,Good,32.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-06 05:00 PM,2020,01,06,17,26.0,24,Good,22.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-06 06:00 PM,2020,01,06,18,19.0,18,Good,4.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-06 07:00 PM,2020,01,06,19,13.0,12,Good,0.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-06 08:00 PM,2020,01,06,20,9.0,8,Good,0.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-06 09:00 PM,2020,01,06,21,6.0,6,Good,0.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-06 10:00 PM,2020,01,06,22,3.0,3,Good,0.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-06 11:00 PM,2020,01,06,23,2.0,2,Good,-1.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-07 12:00 AM,2020,01,07,00,2.0,2,Good,-1.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-07 01:00 AM,2020,01,07,01,2.0,2,Good,0.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-07 02:00 AM,2020,01,07,02,3.0,3,Good,0.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-07 03:00 AM,2020,01,07,03,1.0,1,Good,0.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-07 04:00 AM,2020,01,07,04,0.0,0,Good,0.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-07 05:00 AM,2020,01,07,05,0.0,0,Good,0.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-07 06:00 AM,2020,01,07,06,0.0,0,Good,-1.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-07 07:00 AM,2020,01,07,07,0.0,0,Good,0.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-07 08:00 AM,2020,01,07,08,2.0,2,Good,0.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-07 09:00 AM,2020,01,07,09,3.0,3,Good,0.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-07 10:00 AM,2020,01,07,10,6.0,6,Good,5.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-07 11:00 AM,2020,01,07,11,12.0,11,Good,19.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-07 12:00 PM,2020,01,07,12,17.0,16,Good,27.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-07 01:00 PM,2020,01,07,13,22.0,20,Good,36.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-07 02:00 PM,2020,01,07,14,26.0,24,Good,39.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-07 03:00 PM,2020,01,07,15,25.0,23,Good,29.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-07 04:00 PM,2020,01,07,16,24.0,22,Good,27.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-07 05:00 PM,2020,01,07,17,19.0,18,Good,15.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-07 06:00 PM,2020,01,07,18,13.0,12,Good,4.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-07 07:00 PM,2020,01,07,19,9.0,8,Good,2.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-07 08:00 PM,2020,01,07,20,7.0,6,Good,2.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-07 09:00 PM,2020,01,07,21,4.0,4,Good,4.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-07 10:00 PM,2020,01,07,22,3.0,3,Good,2.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-07 11:00 PM,2020,01,07,23,2.0,2,Good,0.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-08 12:00 AM,2020,01,08,00,1.0,1,Good,-1.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-08 01:00 AM,2020,01,08,01,0.0,0,Good,-1.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-08 02:00 AM,2020,01,08,02,-999.0,-999,N/A,-1.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-08 03:00 AM,2020,01,08,03,-999.0,-999,N/A,-2.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-08 04:00 AM,2020,01,08,04,-999.0,-999,N/A,-2.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-08 05:00 AM,2020,01,08,05,-999.0,-999,N/A,-1.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-08 06:00 AM,2020,01,08,06,-999.0,-999,N/A,-1.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-08 07:00 AM,2020,01,08,07,-999.0,-999,N/A,-1.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-08 08:00 AM,2020,01,08,08,1.0,1,Good,0.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-08 09:00 AM,2020,01,08,09,3.0,3,Good,0.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-08 10:00 AM,2020,01,08,10,5.0,5,Good,1.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-08 11:00 AM,2020,01,08,11,7.0,6,Good,4.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-08 12:00 PM,2020,01,08,12,10.0,9,Good,11.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-08 01:00 PM,2020,01,08,13,8.0,7,Good,11.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-08 02:00 PM,2020,01,08,14,15.0,14,Good,26.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-08 03:00 PM,2020,01,08,15,9.0,8,Good,11.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-08 04:00 PM,2020,01,08,16,9.0,8,Good,10.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-08 05:00 PM,2020,01,08,17,5.0,5,Good,2.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-08 06:00 PM,2020,01,08,18,6.0,6,Good,0.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-08 07:00 PM,2020,01,08,19,2.0,2,Good,0.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-08 08:00 PM,2020,01,08,20,2.0,2,Good,0.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-08 09:00 PM,2020,01,08,21,0.0,0,Good,0.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-08 10:00 PM,2020,01,08,22,0.0,0,Good,0.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-08 11:00 PM,2020,01,08,23,0.0,0,Good,1.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-09 12:00 AM,2020,01,09,00,0.0,0,Good,3.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-09 01:00 AM,2020,01,09,01,0.0,0,Good,0.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-09 02:00 AM,2020,01,09,02,0.0,0,Good,0.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-09 03:00 AM,2020,01,09,03,1.0,1,Good,1.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-09 04:00 AM,2020,01,09,04,0.0,0,Good,0.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-09 05:00 AM,2020,01,09,05,0.0,0,Good,0.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-09 06:00 AM,2020,01,09,06,0.0,0,Good,0.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-09 07:00 AM,2020,01,09,07,0.0,0,Good,-2.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-09 08:00 AM,2020,01,09,08,0.0,0,Good,-1.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-09 09:00 AM,2020,01,09,09,2.0,2,Good,0.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-09 10:00 AM,2020,01,09,10,4.0,4,Good,2.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-09 11:00 AM,2020,01,09,11,6.0,6,Good,8.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-09 12:00 PM,2020,01,09,12,8.0,7,Good,11.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-09 01:00 PM,2020,01,09,13,9.0,8,Good,10.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-09 02:00 PM,2020,01,09,14,10.0,9,Good,19.0,PPB,1 Hr,Valid
Phora Durbar Kathmandu,O3,2020-01-09 03:00 PM,2020,01,09,15,13.0,12,Good,20.0,PPB,1 Hr,Valid
