Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-01 08:00 PM,2020,01,01,20,166.9,217,Very Unhealthy,222.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-01 09:00 PM,2020,01,01,21,228.5,278,Very Unhealthy,290.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-01 10:00 PM,2020,01,01,22,261.7,312,Hazardous,295.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-01 11:00 PM,2020,01,01,23,272.3,323,Hazardous,283.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-02 12:00 AM,2020,01,02,00,248.7,298,Very Unhealthy,225.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-02 01:00 AM,2020,01,02,01,179.3,230,Very Unhealthy,110.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-02 02:00 AM,2020,01,02,02,152.1,203,Very Unhealthy,125.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-02 03:00 AM,2020,01,02,03,144.1,197,Unhealthy,136.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-02 04:00 AM,2020,01,02,04,129.5,189,Unhealthy,115.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-02 05:00 AM,2020,01,02,05,124.7,187,Unhealthy,120.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-02 06:00 AM,2020,01,02,06,120.8,185,Unhealthy,117.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-02 07:00 AM,2020,01,02,07,123.9,186,Unhealthy,127.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-02 08:00 AM,2020,01,02,08,137.4,193,Unhealthy,151.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-02 09:00 AM,2020,01,02,09,155.7,206,Very Unhealthy,174.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-02 10:00 AM,2020,01,02,10,190.8,241,Very Unhealthy,226.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-02 11:00 AM,2020,01,02,11,229.4,279,Very Unhealthy,268.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-02 12:00 PM,2020,01,02,12,177.1,227,Very Unhealthy,125.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-02 01:00 PM,2020,01,02,13,118.0,183,Unhealthy,59.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-02 02:00 PM,2020,01,02,14,93.5,171,Unhealthy,69.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-02 03:00 PM,2020,01,02,15,79.7,163,Unhealthy,66.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-02 04:00 PM,2020,01,02,16,76.8,162,Unhealthy,74.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-02 05:00 PM,2020,01,02,17,76.4,162,Unhealthy,76.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-02 06:00 PM,2020,01,02,18,79.7,163,Unhealthy,83.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-02 07:00 PM,2020,01,02,19,119.3,184,Unhealthy,159.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-02 08:00 PM,2020,01,02,20,174.6,225,Very Unhealthy,230.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-02 09:00 PM,2020,01,02,21,240.3,290,Very Unhealthy,306.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-02 10:00 PM,2020,01,02,22,254.6,305,Hazardous,269.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-02 11:00 PM,2020,01,02,23,264.3,315,Hazardous,274.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-03 12:00 AM,2020,01,03,00,237.6,287,Very Unhealthy,211.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-03 01:00 AM,2020,01,03,01,199.8,250,Very Unhealthy,162.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-03 02:00 AM,2020,01,03,02,168.4,219,Very Unhealthy,137.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-03 03:00 AM,2020,01,03,03,152.7,203,Very Unhealthy,137.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-03 04:00 AM,2020,01,03,04,135.3,192,Unhealthy,118.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-03 05:00 AM,2020,01,03,05,128.6,189,Unhealthy,122.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-03 06:00 AM,2020,01,03,06,124.3,187,Unhealthy,120.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-03 07:00 AM,2020,01,03,07,141.6,195,Unhealthy,159.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-03 08:00 AM,2020,01,03,08,150.3,200,Unhealthy,159.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-03 09:00 AM,2020,01,03,09,168.1,218,Very Unhealthy,186.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-03 10:00 AM,2020,01,03,10,201.5,252,Very Unhealthy,235.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-03 11:00 AM,2020,01,03,11,244.7,294,Very Unhealthy,288.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-03 12:00 PM,2020,01,03,12,272.4,323,Hazardous,300.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-03 01:00 PM,2020,01,03,13,337.7,387,Hazardous,403.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-03 02:00 PM,2020,01,03,14,257.8,308,Hazardous,178.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-03 03:00 PM,2020,01,03,15,174.9,225,Very Unhealthy,92.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-03 04:00 PM,2020,01,03,16,161.9,212,Very Unhealthy,149.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-03 05:00 PM,2020,01,03,17,115.9,182,Unhealthy,70.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-03 06:00 PM,2020,01,03,18,85.4,166,Unhealthy,55.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-03 07:00 PM,2020,01,03,19,72.2,160,Unhealthy,59.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-03 08:00 PM,2020,01,03,20,67.6,157,Unhealthy,63.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-03 09:00 PM,2020,01,03,21,83.2,165,Unhealthy,99.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-03 10:00 PM,2020,01,03,22,85.1,166,Unhealthy,87.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-03 11:00 PM,2020,01,03,23,79.5,163,Unhealthy,74.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-04 12:00 AM,2020,01,04,00,87.7,168,Unhealthy,96.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-04 01:00 AM,2020,01,04,01,64.8,156,Unhealthy,42.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-04 02:00 AM,2020,01,04,02,52.8,144,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-04 03:00 AM,2020,01,04,03,42.9,119,Unhealthy for Sensitive Groups,33.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-04 04:00 AM,2020,01,04,04,36.9,104,Unhealthy for Sensitive Groups,31.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-04 05:00 AM,2020,01,04,05,35.4,100,Moderate,34.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-04 06:00 AM,2020,01,04,06,49.2,135,Unhealthy for Sensitive Groups,63.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-04 07:00 AM,2020,01,04,07,67.1,157,Unhealthy,85.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-04 08:00 AM,2020,01,04,08,70.0,158,Unhealthy,73.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-04 09:00 AM,2020,01,04,09,83.0,165,Unhealthy,96.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-04 10:00 AM,2020,01,04,10,71.5,159,Unhealthy,60.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-04 11:00 AM,2020,01,04,11,76.2,162,Unhealthy,81.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-04 12:00 PM,2020,01,04,12,72.6,160,Unhealthy,69.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-04 01:00 PM,2020,01,04,13,69.3,158,Unhealthy,66.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-04 02:00 PM,2020,01,04,14,48.1,132,Unhealthy for Sensitive Groups,27.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-04 03:00 PM,2020,01,04,15,58.0,152,Unhealthy,68.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-04 04:00 PM,2020,01,04,16,47.5,131,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-04 05:00 PM,2020,01,04,17,45.2,125,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-04 06:00 PM,2020,01,04,18,62.1,154,Unhealthy,79.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-04 07:00 PM,2020,01,04,19,83.5,165,Unhealthy,105.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-04 08:00 PM,2020,01,04,20,102.2,175,Unhealthy,121.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-04 09:00 PM,2020,01,04,21,114.1,181,Unhealthy,126.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-04 10:00 PM,2020,01,04,22,111.0,180,Unhealthy,108.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-04 11:00 PM,2020,01,04,23,96.5,172,Unhealthy,82.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-05 12:00 AM,2020,01,05,00,80.7,164,Unhealthy,65.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-05 01:00 AM,2020,01,05,01,69.8,158,Unhealthy,59.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-05 02:00 AM,2020,01,05,02,68.9,158,Unhealthy,68.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-05 03:00 AM,2020,01,05,03,60.9,154,Unhealthy,53.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-05 04:00 AM,2020,01,05,04,40.4,113,Unhealthy for Sensitive Groups,20.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-05 05:00 AM,2020,01,05,05,29.7,88,Moderate,19.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-05 06:00 AM,2020,01,05,06,33.8,97,Moderate,38.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-05 07:00 AM,2020,01,05,07,46.4,128,Unhealthy for Sensitive Groups,59.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-05 08:00 AM,2020,01,05,08,60.7,154,Unhealthy,75.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-05 09:00 AM,2020,01,05,09,43.8,121,Unhealthy for Sensitive Groups,27.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-05 10:00 AM,2020,01,05,10,56.4,151,Unhealthy,69.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-05 11:00 AM,2020,01,05,11,47.7,131,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-05 12:00 PM,2020,01,05,12,39.3,110,Unhealthy for Sensitive Groups,31.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-05 01:00 PM,2020,01,05,13,24.6,77,Moderate,10.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-05 02:00 PM,2020,01,05,14,16.3,60,Moderate,8.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-05 03:00 PM,2020,01,05,15,14.6,56,Moderate,13.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-05 04:00 PM,2020,01,05,16,15.3,58,Moderate,16.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-05 05:00 PM,2020,01,05,17,18.6,65,Moderate,22.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-05 06:00 PM,2020,01,05,18,28.8,86,Moderate,39.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-05 07:00 PM,2020,01,05,19,38.4,108,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-05 08:00 PM,2020,01,05,20,40.2,113,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-05 09:00 PM,2020,01,05,21,53.1,144,Unhealthy for Sensitive Groups,66.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-05 10:00 PM,2020,01,05,22,90.5,169,Unhealthy,128.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-05 11:00 PM,2020,01,05,23,100.7,174,Unhealthy,111.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-06 12:00 AM,2020,01,06,00,94.4,171,Unhealthy,88.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-06 01:00 AM,2020,01,06,01,80.7,164,Unhealthy,67.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-06 02:00 AM,2020,01,06,02,78.8,163,Unhealthy,77.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-06 03:00 AM,2020,01,06,03,70.4,159,Unhealthy,62.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-06 04:00 AM,2020,01,06,04,63.7,155,Unhealthy,57.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-06 05:00 AM,2020,01,06,05,57.8,152,Unhealthy,52.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-06 06:00 AM,2020,01,06,06,61.9,154,Unhealthy,66.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-06 07:00 AM,2020,01,06,07,84.9,166,Unhealthy,108.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-06 08:00 AM,2020,01,06,08,106.4,177,Unhealthy,128.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-06 09:00 AM,2020,01,06,09,124.2,186,Unhealthy,142.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-06 10:00 AM,2020,01,06,10,118.6,184,Unhealthy,113.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-06 11:00 AM,2020,01,06,11,97.8,173,Unhealthy,77.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-06 12:00 PM,2020,01,06,12,87.4,167,Unhealthy,77.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-06 01:00 PM,2020,01,06,13,62.6,155,Unhealthy,38.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-06 02:00 PM,2020,01,06,14,49.3,135,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-06 03:00 PM,2020,01,06,15,40.1,112,Unhealthy for Sensitive Groups,31.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-06 04:00 PM,2020,01,06,16,38.0,107,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-06 05:00 PM,2020,01,06,17,41.0,115,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-06 06:00 PM,2020,01,06,18,55.5,151,Unhealthy,70.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-06 07:00 PM,2020,01,06,19,61.2,154,Unhealthy,67.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-06 08:00 PM,2020,01,06,20,85.1,166,Unhealthy,109.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-06 09:00 PM,2020,01,06,21,103.5,176,Unhealthy,122.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-06 10:00 PM,2020,01,06,22,112.2,180,Unhealthy,121.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-06 11:00 PM,2020,01,06,23,94.1,171,Unhealthy,76.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-07 12:00 AM,2020,01,07,00,86.0,167,Unhealthy,78.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-07 01:00 AM,2020,01,07,01,76.5,162,Unhealthy,67.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-07 02:00 AM,2020,01,07,02,71.7,159,Unhealthy,67.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-07 03:00 AM,2020,01,07,03,72.3,160,Unhealthy,73.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-07 04:00 AM,2020,01,07,04,71.7,159,Unhealthy,71.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-07 05:00 AM,2020,01,07,05,67.5,157,Unhealthy,63.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-07 06:00 AM,2020,01,07,06,66.8,157,Unhealthy,66.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-07 07:00 AM,2020,01,07,07,87.2,167,Unhealthy,109.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-07 08:00 AM,2020,01,07,08,105.4,177,Unhealthy,124.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-07 09:00 AM,2020,01,07,09,130.9,190,Unhealthy,156.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-07 10:00 AM,2020,01,07,10,123.9,186,Unhealthy,117.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-07 11:00 AM,2020,01,07,11,102.9,175,Unhealthy,82.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-07 12:00 PM,2020,01,07,12,83.9,166,Unhealthy,65.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-07 01:00 PM,2020,01,07,13,67.9,157,Unhealthy,52.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-07 02:00 PM,2020,01,07,14,66.9,157,Unhealthy,66.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-07 03:00 PM,2020,01,07,15,62.9,155,Unhealthy,59.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-07 04:00 PM,2020,01,07,16,51.4,140,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-07 05:00 PM,2020,01,07,17,55.7,151,Unhealthy,60.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-07 06:00 PM,2020,01,07,18,72.3,160,Unhealthy,89.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-07 07:00 PM,2020,01,07,19,105.1,177,Unhealthy,138.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-07 08:00 PM,2020,01,07,20,100.5,174,Unhealthy,96.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-07 09:00 PM,2020,01,07,21,82.7,165,Unhealthy,65.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-07 10:00 PM,2020,01,07,22,87.8,168,Unhealthy,93.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-07 11:00 PM,2020,01,07,23,96.9,172,Unhealthy,106.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-08 12:00 AM,2020,01,08,00,89.4,169,Unhealthy,82.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2020-01-08 01:00 AM,2020,01,08,01,89.7,169,Unhealthy,90.0,UG/M3,1 Hr,Valid
