Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Phora Durbar Kathmandu,PM2.5 - Principal,2024-01-03 10:00 AM,2024,01,03,10,40.5,113,Unhealthy for Sensitive Groups,23.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2024-01-03 11:00 AM,2024,01,03,11,61.2,154,Unhealthy,82.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2024-01-03 12:00 PM,2024,01,03,12,73.1,160,Unhealthy,85.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2024-01-03 01:00 PM,2024,01,03,13,89.5,169,Unhealthy,106.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2024-01-03 02:00 PM,2024,01,03,14,113.2,181,Unhealthy,137.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2024-01-03 03:00 PM,2024,01,03,15,87.6,168,Unhealthy,62.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2024-01-03 04:00 PM,2024,01,03,16,74.8,161,Unhealthy,62.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2024-01-03 05:00 PM,2024,01,03,17,68.4,158,Unhealthy,62.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2024-01-03 06:00 PM,2024,01,03,18,52.2,142,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2024-01-03 07:00 PM,2024,01,03,19,59.5,153,Unhealthy,67.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2024-01-03 08:00 PM,2024,01,03,20,46.2,127,Unhealthy for Sensitive Groups,33.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2024-01-03 09:00 PM,2024,01,03,21,52.1,142,Unhealthy for Sensitive Groups,58.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2024-01-03 10:00 PM,2024,01,03,22,64.0,155,Unhealthy,76.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2024-01-03 11:00 PM,2024,01,03,23,46.5,128,Unhealthy for Sensitive Groups,29.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2024-01-04 12:00 AM,2024,01,04,00,65.2,156,Unhealthy,84.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2024-01-04 01:00 AM,2024,01,04,01,82.6,165,Unhealthy,100.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2024-01-04 02:00 AM,2024,01,04,02,102.3,175,Unhealthy,122.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2024-01-04 03:00 AM,2024,01,04,03,77.1,162,Unhealthy,52.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2024-01-04 04:00 AM,2024,01,04,04,70.0,158,Unhealthy,63.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2024-01-04 05:00 AM,2024,01,04,05,64.5,156,Unhealthy,59.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2024-01-04 06:00 AM,2024,01,04,06,72.2,160,Unhealthy,80.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2024-01-04 07:00 AM,2024,01,04,07,91.6,170,Unhealthy,111.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2024-01-04 08:00 AM,2024,01,04,08,65.3,156,Unhealthy,39.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2024-01-04 09:00 AM,2024,01,04,09,71.6,159,Unhealthy,78.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2024-01-04 10:00 AM,2024,01,04,10,75.3,161,Unhealthy,79.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2024-01-04 11:00 AM,2024,01,04,11,95.6,172,Unhealthy,116.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2024-01-04 12:00 PM,2024,01,04,12,83.3,165,Unhealthy,71.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2024-01-04 01:00 PM,2024,01,04,13,116.6,183,Unhealthy,150.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2024-01-04 02:00 PM,2024,01,04,14,119.3,184,Unhealthy,122.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2024-01-04 03:00 PM,2024,01,04,15,110.1,179,Unhealthy,101.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2024-01-04 04:00 PM,2024,01,04,16,95.0,171,Unhealthy,80.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2024-01-04 05:00 PM,2024,01,04,17,92.5,170,Unhealthy,90.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2024-01-04 06:00 PM,2024,01,04,18,59.7,153,Unhealthy,27.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2024-01-04 07:00 PM,2024,01,04,19,59.7,153,Unhealthy,-13.0,UG/M3,1 Hr,Invalid
Phora Durbar Kathmandu,PM2.5 - Principal,2024-01-04 08:00 PM,2024,01,04,20,53.9,146,Unhealthy for Sensitive Groups,51.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2024-01-04 09:00 PM,2024,01,04,21,29.9,88,Moderate,12.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2024-01-04 10:00 PM,2024,01,04,22,35.3,100,Moderate,40.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2024-01-04 11:00 PM,2024,01,04,23,74.8,161,Unhealthy,112.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2024-01-05 12:00 AM,2024,01,05,00,84.5,166,Unhealthy,94.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2024-01-05 01:00 AM,2024,01,05,01,117.5,183,Unhealthy,150.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2024-01-05 02:00 AM,2024,01,05,02,118.7,184,Unhealthy,120.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2024-01-05 03:00 AM,2024,01,05,03,121.3,185,Unhealthy,124.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2024-01-05 04:00 AM,2024,01,05,04,121.4,185,Unhealthy,513.0,UG/M3,1 Hr,Invalid
Phora Durbar Kathmandu,PM2.5 - Principal,2024-01-05 05:00 AM,2024,01,05,05,96.4,172,Unhealthy,84.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2024-01-05 06:00 AM,2024,01,05,06,75.6,161,Unhealthy,60.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2024-01-05 07:00 AM,2024,01,05,07,83.2,165,Unhealthy,90.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2024-01-05 08:00 AM,2024,01,05,08,93.9,171,Unhealthy,104.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2024-01-05 09:00 AM,2024,01,05,09,97.5,173,Unhealthy,101.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2024-01-05 10:00 AM,2024,01,05,10,108.8,179,Unhealthy,120.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2024-01-05 11:00 AM,2024,01,05,11,116.9,183,Unhealthy,125.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2024-01-05 12:00 PM,2024,01,05,12,136.0,193,Unhealthy,155.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2024-01-05 01:00 PM,2024,01,05,13,96.9,172,Unhealthy,58.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2024-01-05 02:00 PM,2024,01,05,14,100.4,174,Unhealthy,104.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2024-01-05 03:00 PM,2024,01,05,15,55.2,150,Unhealthy for Sensitive Groups,10.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2024-01-05 04:00 PM,2024,01,05,16,62.6,155,Unhealthy,70.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2024-01-05 05:00 PM,2024,01,05,17,63.8,155,Unhealthy,65.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2024-01-05 06:00 PM,2024,01,05,18,62.9,155,Unhealthy,62.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2024-01-05 07:00 PM,2024,01,05,19,62.8,155,Unhealthy,576.0,UG/M3,1 Hr,Invalid
Phora Durbar Kathmandu,PM2.5 - Principal,2024-01-05 08:00 PM,2024,01,05,20,-999.0,-999,N/A,92.0,UG/M3,1 Hr,Invalid
Phora Durbar Kathmandu,PM2.5 - Principal,2024-01-05 10:00 PM,2024,01,05,22,-999.0,-999,N/A,92.0,UG/M3,1 Hr,Invalid
Phora Durbar Kathmandu,PM2.5 - Principal,2024-01-05 11:00 PM,2024,01,05,23,-999.0,-999,N/A,92.0,UG/M3,1 Hr,Invalid
Phora Durbar Kathmandu,PM2.5 - Principal,2024-01-06 12:00 AM,2024,01,06,00,-999.0,-999,N/A,92.0,UG/M3,1 Hr,Invalid
Phora Durbar Kathmandu,PM2.5 - Principal,2024-01-06 01:00 AM,2024,01,06,01,-999.0,-999,N/A,92.0,UG/M3,1 Hr,Invalid
Phora Durbar Kathmandu,PM2.5 - Principal,2024-01-06 02:00 AM,2024,01,06,02,-999.0,-999,N/A,92.0,UG/M3,1 Hr,Invalid
Phora Durbar Kathmandu,PM2.5 - Principal,2024-01-06 03:00 AM,2024,01,06,03,-999.0,-999,N/A,92.0,UG/M3,1 Hr,Invalid
Phora Durbar Kathmandu,PM2.5 - Principal,2024-01-06 04:00 AM,2024,01,06,04,-999.0,-999,N/A,92.0,UG/M3,1 Hr,Invalid
Phora Durbar Kathmandu,PM2.5 - Principal,2024-01-06 05:00 AM,2024,01,06,05,-999.0,-999,N/A,92.0,UG/M3,1 Hr,Invalid
Phora Durbar Kathmandu,PM2.5 - Principal,2024-01-06 06:00 AM,2024,01,06,06,-999.0,-999,N/A,92.0,UG/M3,1 Hr,Invalid
Phora Durbar Kathmandu,PM2.5 - Principal,2024-01-06 07:00 AM,2024,01,06,07,-999.0,-999,N/A,92.0,UG/M3,1 Hr,Invalid
Phora Durbar Kathmandu,PM2.5 - Principal,2024-01-06 08:00 AM,2024,01,06,08,-999.0,-999,N/A,92.0,UG/M3,1 Hr,Invalid
Phora Durbar Kathmandu,PM2.5 - Principal,2024-01-06 09:00 AM,2024,01,06,09,-999.0,-999,N/A,92.0,UG/M3,1 Hr,Invalid
Phora Durbar Kathmandu,PM2.5 - Principal,2024-01-06 10:00 AM,2024,01,06,10,-999.0,-999,N/A,92.0,UG/M3,1 Hr,Invalid
Phora Durbar Kathmandu,PM2.5 - Principal,2024-01-06 11:00 AM,2024,01,06,11,-999.0,-999,N/A,92.0,UG/M3,1 Hr,Invalid
Phora Durbar Kathmandu,PM2.5 - Principal,2024-01-06 12:00 PM,2024,01,06,12,-999.0,-999,N/A,92.0,UG/M3,1 Hr,Invalid
Phora Durbar Kathmandu,PM2.5 - Principal,2024-01-06 01:00 PM,2024,01,06,13,-999.0,-999,N/A,92.0,UG/M3,1 Hr,Invalid
Phora Durbar Kathmandu,PM2.5 - Principal,2024-01-06 02:00 PM,2024,01,06,14,-999.0,-999,N/A,92.0,UG/M3,1 Hr,Invalid
Phora Durbar Kathmandu,PM2.5 - Principal,2024-01-06 03:00 PM,2024,01,06,15,-999.0,-999,N/A,92.0,UG/M3,1 Hr,Invalid
Phora Durbar Kathmandu,PM2.5 - Principal,2024-01-06 04:00 PM,2024,01,06,16,-999.0,-999,N/A,92.0,UG/M3,1 Hr,Invalid
Phora Durbar Kathmandu,PM2.5 - Principal,2024-01-06 05:00 PM,2024,01,06,17,-999.0,-999,N/A,92.0,UG/M3,1 Hr,Invalid
Phora Durbar Kathmandu,PM2.5 - Principal,2024-01-06 06:00 PM,2024,01,06,18,-999.0,-999,N/A,92.0,UG/M3,1 Hr,Invalid
Phora Durbar Kathmandu,PM2.5 - Principal,2024-01-06 07:00 PM,2024,01,06,19,-999.0,-999,N/A,92.0,UG/M3,1 Hr,Invalid
Phora Durbar Kathmandu,PM2.5 - Principal,2024-01-06 08:00 PM,2024,01,06,20,-999.0,-999,N/A,92.0,UG/M3,1 Hr,Invalid
Phora Durbar Kathmandu,PM2.5 - Principal,2024-01-06 09:00 PM,2024,01,06,21,-999.0,-999,N/A,92.0,UG/M3,1 Hr,Invalid
Phora Durbar Kathmandu,PM2.5 - Principal,2024-01-06 10:00 PM,2024,01,06,22,-999.0,-999,N/A,92.0,UG/M3,1 Hr,Invalid
Phora Durbar Kathmandu,PM2.5 - Principal,2024-01-06 11:00 PM,2024,01,06,23,-999.0,-999,N/A,92.0,UG/M3,1 Hr,Invalid
Phora Durbar Kathmandu,PM2.5 - Principal,2024-01-07 12:00 AM,2024,01,07,00,-999.0,-999,N/A,92.0,UG/M3,1 Hr,Invalid
Phora Durbar Kathmandu,PM2.5 - Principal,2024-01-07 01:00 AM,2024,01,07,01,-999.0,-999,N/A,92.0,UG/M3,1 Hr,Invalid
Phora Durbar Kathmandu,PM2.5 - Principal,2024-01-07 02:00 AM,2024,01,07,02,-999.0,-999,N/A,92.0,UG/M3,1 Hr,Invalid
Phora Durbar Kathmandu,PM2.5 - Principal,2024-01-07 03:00 AM,2024,01,07,03,-999.0,-999,N/A,92.0,UG/M3,1 Hr,Invalid
Phora Durbar Kathmandu,PM2.5 - Principal,2024-01-07 04:00 AM,2024,01,07,04,-999.0,-999,N/A,92.0,UG/M3,1 Hr,Invalid
Phora Durbar Kathmandu,PM2.5 - Principal,2024-01-07 05:00 AM,2024,01,07,05,-999.0,-999,N/A,92.0,UG/M3,1 Hr,Invalid
Phora Durbar Kathmandu,PM2.5 - Principal,2024-01-07 06:00 AM,2024,01,07,06,-999.0,-999,N/A,92.0,UG/M3,1 Hr,Invalid
Phora Durbar Kathmandu,PM2.5 - Principal,2024-01-07 07:00 AM,2024,01,07,07,-999.0,-999,N/A,92.0,UG/M3,1 Hr,Invalid
Phora Durbar Kathmandu,PM2.5 - Principal,2024-01-07 08:00 AM,2024,01,07,08,-999.0,-999,N/A,92.0,UG/M3,1 Hr,Invalid
Phora Durbar Kathmandu,PM2.5 - Principal,2024-01-07 09:00 AM,2024,01,07,09,-999.0,-999,N/A,92.0,UG/M3,1 Hr,Invalid
Phora Durbar Kathmandu,PM2.5 - Principal,2024-01-07 10:00 AM,2024,01,07,10,-999.0,-999,N/A,92.0,UG/M3,1 Hr,Invalid
Phora Durbar Kathmandu,PM2.5 - Principal,2024-01-07 11:00 AM,2024,01,07,11,-999.0,-999,N/A,92.0,UG/M3,1 Hr,Invalid
Phora Durbar Kathmandu,PM2.5 - Principal,2024-01-07 12:00 PM,2024,01,07,12,-999.0,-999,N/A,92.0,UG/M3,1 Hr,Invalid
Phora Durbar Kathmandu,PM2.5 - Principal,2024-01-07 01:00 PM,2024,01,07,13,-999.0,-999,N/A,92.0,UG/M3,1 Hr,Invalid
Phora Durbar Kathmandu,PM2.5 - Principal,2024-01-07 02:00 PM,2024,01,07,14,-999.0,-999,N/A,92.0,UG/M3,1 Hr,Invalid
Phora Durbar Kathmandu,PM2.5 - Principal,2024-01-07 03:00 PM,2024,01,07,15,-999.0,-999,N/A,92.0,UG/M3,1 Hr,Invalid
Phora Durbar Kathmandu,PM2.5 - Principal,2024-01-07 04:00 PM,2024,01,07,16,-999.0,-999,N/A,92.0,UG/M3,1 Hr,Invalid
Phora Durbar Kathmandu,PM2.5 - Principal,2024-01-07 05:00 PM,2024,01,07,17,-999.0,-999,N/A,92.0,UG/M3,1 Hr,Invalid
Phora Durbar Kathmandu,PM2.5 - Principal,2024-01-07 06:00 PM,2024,01,07,18,-999.0,-999,N/A,92.0,UG/M3,1 Hr,Invalid
Phora Durbar Kathmandu,PM2.5 - Principal,2024-01-07 07:00 PM,2024,01,07,19,-999.0,-999,N/A,92.0,UG/M3,1 Hr,Invalid
Phora Durbar Kathmandu,PM2.5 - Principal,2024-01-07 08:00 PM,2024,01,07,20,-999.0,-999,N/A,92.0,UG/M3,1 Hr,Invalid
Phora Durbar Kathmandu,PM2.5 - Principal,2024-01-07 09:00 PM,2024,01,07,21,-999.0,-999,N/A,92.0,UG/M3,1 Hr,Invalid
Phora Durbar Kathmandu,PM2.5 - Principal,2024-01-07 10:00 PM,2024,01,07,22,-999.0,-999,N/A,92.0,UG/M3,1 Hr,Invalid
Phora Durbar Kathmandu,PM2.5 - Principal,2024-01-07 11:00 PM,2024,01,07,23,-999.0,-999,N/A,92.0,UG/M3,1 Hr,Invalid
Phora Durbar Kathmandu,PM2.5 - Principal,2024-01-08 12:00 AM,2024,01,08,00,-999.0,-999,N/A,92.0,UG/M3,1 Hr,Invalid
Phora Durbar Kathmandu,PM2.5 - Principal,2024-01-08 01:00 AM,2024,01,08,01,-999.0,-999,N/A,92.0,UG/M3,1 Hr,Invalid
Phora Durbar Kathmandu,PM2.5 - Principal,2024-01-08 02:00 AM,2024,01,08,02,-999.0,-999,N/A,92.0,UG/M3,1 Hr,Invalid
